ISO3,Area,AREA_CONT,Element,Year,Unit,Value,TOTAL,CONS_AGUA_LITROS_DIA,EQUIVALENCIA L/M3,LITROS_TOTAL_POBLACION,M3,M3_YEAR,COBERTURA DE AGUA,PERSONAS_AGUA,
BEN,Benin,Sub-Saharan Africa,Rural population,2026,1000,6824.304,6824304,47,1000,320742288,320742.288,117070935.1,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2026,1000,7338.669,7338669,47,1000,344917443,344917.443,125894866.7,0.3,,
BEN,Benin,Sub-Saharan Africa,Total Population,2027,1000,14544.42,14544420,47,1000,683587740,683587.74,249509525.1,0.3,,
BEN,Benin,Sub-Saharan Africa,Rural population,2027,1000,6913.287,6913287,47,1000,324924489,324924.489,118597438.5,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2027,1000,7608.428,7608428,47,1000,357596116,357596.116,130522582.3,0.3,,
BEN,Benin,Sub-Saharan Africa,Total Population,2028,1000,14914.57,14914570,47,1000,700984790,700984.79,255859448.4,0.3,,
BEN,Benin,Sub-Saharan Africa,Rural population,2028,1000,7000.222,7000222,47,1000,329010434,329010.434,120088808.4,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2028,1000,7885.386,7885386,47,1000,370613142,370613.142,135273796.8,0.3,,
BEN,Benin,Sub-Saharan Africa,Total Population,2029,1000,15290.578,15290578,47,1000,718657166,718657.166,262309865.6,0.3,,
BEN,Benin,Sub-Saharan Africa,Rural population,2029,1000,7085.004,7085004,47,1000,332995188,332995.188,121543243.6,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2029,1000,8169.545,8169545,47,1000,383968615,383968.615,140148544.5,0.3,,
BEN,Benin,Sub-Saharan Africa,Total Population,2030,1000,15672.304,15672304,47,1000,736598288,736598.288,268858375.1,0.3,,
BEN,Benin,Sub-Saharan Africa,Rural population,2030,1000,7167.539,7167539,47,1000,336874333,336874.333,122959131.5,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2030,1000,8460.898,8460898,47,1000,397662206,397662.206,145146705.2,0.3,,
BEN,Benin,Sub-Saharan Africa,Total Population,2031,1000,16059.665,16059665,47,1000,754804255,754804.255,275503553.1,0.3,,
BEN,Benin,Sub-Saharan Africa,Rural population,2031,1000,7247.731,7247731,47,1000,340643357,340643.357,124334825.3,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2031,1000,8759.407,8759407,47,1000,411692129,411692.129,150267627.1,0.3,,
BEN,Benin,Sub-Saharan Africa,Total Population,2032,1000,16452.528,16452528,47,1000,773268816,773268.816,282243117.8,0.3,,
BEN,Benin,Sub-Saharan Africa,Rural population,2032,1000,7325.517,7325517,47,1000,344299299,344299.299,125669244.1,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2032,1000,9065.047,9065047,47,1000,426057209,426057.209,155510881.3,0.3,,
BEN,Benin,Sub-Saharan Africa,Total Population,2033,1000,16850.765,16850765,47,1000,791985955,791985.955,289074873.6,0.3,,
BEN,Benin,Sub-Saharan Africa,Rural population,2033,1000,7400.851,7400851,47,1000,347839997,347839.997,126961598.9,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2033,1000,9377.771,9377771,47,1000,440755237,440755.237,160875661.5,0.3,,
BEN,Benin,Sub-Saharan Africa,Total Population,2034,1000,17254.212,17254212,47,1000,810947964,810947.964,295996006.9,0.3,,
BEN,Benin,Sub-Saharan Africa,Rural population,2034,1000,7473.696,7473696,47,1000,351263712,351263.712,128211254.9,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2034,1000,9697.512,9697512,47,1000,455783064,455783.064,166360818.4,0.3,,
BEN,Benin,Sub-Saharan Africa,Total Population,2035,1000,17662.7,17662700,47,1000,830146900,830146.9,303003618.5,0.3,,
BEN,Benin,Sub-Saharan Africa,Rural population,2035,1000,7544.045,7544045,47,1000,354570115,354570.115,129418092,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2035,1000,10024.184,10024184,47,1000,471136648,471136.648,171964876.5,0.3,,
BEN,Benin,Sub-Saharan Africa,Total Population,2036,1000,18076.113,18076113,47,1000,849577311,849577.311,310095718.5,0.3,,
BEN,Benin,Sub-Saharan Africa,Rural population,2036,1000,7611.911,7611911,47,1000,357759817,357759.817,130582333.2,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2036,1000,10357.656,10357656,47,1000,486809832,486809.832,177685588.7,0.3,,
BEN,Benin,Sub-Saharan Africa,Total Population,2037,1000,18494.286,18494286,47,1000,869231442,869231.442,317269476.3,0.3,,
BEN,Benin,Sub-Saharan Africa,Rural population,2037,1000,7677.328,7677328,47,1000,360834416,360834.416,131704561.8,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2037,1000,10697.717,10697717,47,1000,502792699,502792.699,183519335.1,0.3,,
BEN,Benin,Sub-Saharan Africa,Total Population,2038,1000,18916.993,18916993,47,1000,889098671,889098.671,324521014.9,0.3,,
BEN,Benin,Sub-Saharan Africa,Rural population,2038,1000,7740.394,7740394,47,1000,363798518,363798.518,132786459.1,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2038,1000,11044.047,11044047,47,1000,519070209,519070.209,189460626.3,0.3,,
BEN,Benin,Sub-Saharan Africa,Total Population,2039,1000,19343.976,19343976,47,1000,909166872,909166.872,331845908.3,0.3,,
BEN,Benin,Sub-Saharan Africa,Rural population,2039,1000,7801.412,7801412,47,1000,366666364,366666.364,133833222.9,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2039,1000,11396.073,11396073,47,1000,535615431,535615.431,195499632.3,0.3,,
BEN,Benin,Sub-Saharan Africa,Total Population,2040,1000,19775.013,19775013,47,1000,929425611,929425.611,339240348,0.3,,
BEN,Benin,Sub-Saharan Africa,Rural population,2040,1000,7859.175,7859175,47,1000,369381225,369381.225,134824147.1,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2040,1000,11754.769,11754769,47,1000,552474143,552474.143,201653062.2,0.3,,
BEN,Benin,Sub-Saharan Africa,Total Population,2041,1000,20209.93,20209930,47,1000,949866710,949866.71,346701349.2,0.3,,
BEN,Benin,Sub-Saharan Africa,Rural population,2041,1000,7914.016,7914016,47,1000,371958752,371958.752,135764944.5,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2041,1000,12119.624,12119624,47,1000,569622328,569622.328,207912149.7,0.3,,
BEN,Benin,Sub-Saharan Africa,Total Population,2042,1000,20648.611,20648611,47,1000,970484717,970484.717,354226921.7,0.3,,
BEN,Benin,Sub-Saharan Africa,Rural population,2042,1000,7965.886,7965886,47,1000,374396642,374396.642,136654774.3,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2042,1000,12490.543,12490543,47,1000,587055521,587055.521,214275265.2,0.3,,
BEN,Benin,Sub-Saharan Africa,Total Population,2043,1000,21090.942,21090942,47,1000,991274274,991274.274,361815110,0.3,,
BEN,Benin,Sub-Saharan Africa,Rural population,2043,1000,8014.725,8014725,47,1000,376692075,376692.075,137492607.4,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2043,1000,12867.406,12867406,47,1000,604768082,604768.082,220740349.9,0.3,,
BEN,Benin,Sub-Saharan Africa,Total Population,2044,1000,21536.844,21536844,47,1000,1012231668,1012231.668,369464558.8,0.3,,
BEN,Benin,Sub-Saharan Africa,Rural population,2044,1000,8060.485,8060485,47,1000,378842795,378842.795,138277620.2,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2044,1000,13250.084,13250084,47,1000,622753948,622753.948,227305191,0.3,,
BEN,Benin,Sub-Saharan Africa,Total Population,2045,1000,21986.225,21986225,47,1000,1033352575,1033352.575,377173689.9,0.3,,
BEN,Benin,Sub-Saharan Africa,Rural population,2045,1000,8103.124,8103124,47,1000,380846828,380846.828,139009092.2,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2045,1000,13638.45,13638450,47,1000,641007150,641007.15,233967609.8,0.3,,
BEN,Benin,Sub-Saharan Africa,Total Population,2046,1000,22438.947,22438947,47,1000,1054630509,1054630.509,384940135.8,0.3,,
BEN,Benin,Sub-Saharan Africa,Rural population,2046,1000,8142.603,8142603,47,1000,382702341,382702.341,139686354.5,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2046,1000,14032.364,14032364,47,1000,659521108,659521.108,240725204.4,0.3,,
BEN,Benin,Sub-Saharan Africa,Total Population,2047,1000,22894.881,22894881,47,1000,1076059407,1076059.407,392761683.6,0.3,,
BEN,Benin,Sub-Saharan Africa,Rural population,2047,1000,8178.892,8178892,47,1000,384407924,384407.924,140308892.3,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2047,1000,14431.689,14431689,47,1000,678289383,678289.383,247575624.8,0.3,,
BEN,Benin,Sub-Saharan Africa,Total Population,2048,1000,23353.874,23353874,47,1000,1097632078,1097632.078,400635708.5,0.3,,
BEN,Benin,Sub-Saharan Africa,Rural population,2048,1000,8211.997,8211997,47,1000,385963859,385963.859,140876808.5,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2048,1000,14836.332,14836332,47,1000,697307604,697307.604,254517275.5,0.3,,
BEN,Benin,Sub-Saharan Africa,Total Population,2049,1000,23815.786,23815786,47,1000,1119341942,1119341.942,408559808.8,0.3,,
BEN,Benin,Sub-Saharan Africa,Rural population,2049,1000,8241.924,8241924,47,1000,387370428,387370.428,141390206.2,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2049,1000,15246.192,15246192,47,1000,716571024,716571.024,261548423.8,0.3,,
BEN,Benin,Sub-Saharan Africa,Total Population,2050,1000,24280.477,24280477,47,1000,1141182419,1141182.419,416531582.9,0.3,,
BEN,Benin,Sub-Saharan Africa,Rural population,2050,1000,8268.68,8268680,47,1000,388627960,388627.96,141849205.4,0.3,,
BEN,Benin,Sub-Saharan Africa,Urban population,2050,1000,15661.166,15661166,47,1000,736074802,736074.802,268667302.7,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2019,1000,2303.697,2303697,47,1000,108273759,108273.759,39519922.04,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2019,1000,708.307,708307,47,1000,33290429,33290.429,12151006.59,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2019,1000,1666.329,1666329,47,1000,78317463,78317.463,28585874,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2020,1000,2351.627,2351627,47,1000,110526469,110526.469,40342161.19,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2020,1000,703.554,703554,47,1000,33067038,33067.038,12069468.87,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2020,1000,1712.212,1712212,47,1000,80473964,80473.964,29372996.86,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2021,1000,2397.241,2397241,47,1000,112670327,112670.327,41124669.36,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2021,1000,698.606,698606,47,1000,32834482,32834.482,11984585.93,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2021,1000,1757.85,1757850,47,1000,82618950,82618.95,30155916.75,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2022,1000,2441.162,2441162,47,1000,114734614,114734.614,41878134.11,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2022,1000,693.476,693476,47,1000,32593372,32593.372,11896580.78,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2022,1000,1803.179,1803179,47,1000,84749413,84749.413,30933535.75,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2023,1000,2483.754,2483754,47,1000,116736438,116736.438,42608799.87,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2023,1000,688.191,688191,47,1000,32344977,32344.977,11805916.61,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2023,1000,1848.155,1848155,47,1000,86863285,86863.285,31705099.03,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2024,1000,2525.764,2525764,47,1000,118710908,118710.908,43329481.42,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2024,1000,682.785,682785,47,1000,32090895,32090.895,11713176.68,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2024,1000,1892.771,1892771,47,1000,88960237,88960.237,32470486.51,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2025,1000,2567.774,2567774,47,1000,120685378,120685.378,44050162.97,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2025,1000,677.292,677292,47,1000,31832724,31832.724,11618944.26,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2025,1000,1937.024,1937024,47,1000,91040128,91040.128,33229646.72,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2026,1000,2609.707,2609707,47,1000,122656229,122656.229,44769523.59,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2026,1000,671.722,671722,47,1000,31570934,31570.934,11523390.91,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2026,1000,1980.854,1980854,47,1000,93100138,93100.138,33981550.37,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2027,1000,2651.298,2651298,47,1000,124611006,124611.006,45483017.19,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2027,1000,666.089,666089,47,1000,31306183,31306.183,11426756.8,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2027,1000,2024.206,2024206,47,1000,95137682,95137.682,34725253.93,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2028,1000,2692.572,2692572,47,1000,126550884,126550.884,46191072.66,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2028,1000,660.418,660418,47,1000,31039646,31039.646,11329470.79,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2028,1000,2067.067,2067067,47,1000,97152149,97152.149,35460534.39,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2029,1000,2733.573,2733573,47,1000,128477931,128477.931,46894444.82,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2029,1000,654.742,654742,47,1000,30772874,30772.874,11232099.01,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2029,1000,2109.458,2109458,47,1000,99144526,99144.526,36187751.99,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2030,1000,2774.34,2774340,47,1000,130393980,130393.98,47593802.7,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2030,1000,649.079,649079,47,1000,30506713,30506.713,11134950.25,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2030,1000,2151.354,2151354,47,1000,101113638,101113.638,36906477.87,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2031,1000,2814.889,2814889,47,1000,132299783,132299.783,48289420.8,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2031,1000,643.451,643451,47,1000,30242197,30242.197,11038401.91,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2031,1000,2192.75,2192750,47,1000,103059250,103059.25,37616626.25,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2032,1000,2855.193,2855193,47,1000,134194071,134194.071,48980835.92,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2032,1000,637.869,637869,47,1000,29979843,29979.843,10942642.7,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2032,1000,2233.616,2233616,47,1000,104979952,104979.952,38317682.48,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2033,1000,2895.28,2895280,47,1000,136078160,136078.16,49668528.4,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2033,1000,632.357,632357,47,1000,29720779,29720.779,10848084.34,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2033,1000,2273.958,2273958,47,1000,106876026,106876.026,39009749.49,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2034,1000,2935.129,2935129,47,1000,137951063,137951.063,50352138,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2034,1000,626.928,626928,47,1000,29465616,29465.616,10754949.84,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2034,1000,2313.763,2313763,47,1000,108746861,108746.861,39692604.27,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2035,1000,2974.718,2974718,47,1000,139811746,139811.746,51031287.29,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2035,1000,621.6,621600,47,1000,29215200,29215.2,10663548,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2035,1000,2353.033,2353033,47,1000,110592551,110592.551,40366281.12,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2036,1000,3014.042,3014042,47,1000,141659974,141659.974,51705890.51,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2036,1000,616.388,616388,47,1000,28970236,28970.236,10574136.14,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2036,1000,2391.756,2391756,47,1000,112412532,112412.532,41030574.18,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2037,1000,3053.081,3053081,47,1000,143494807,143494.807,52375604.56,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2037,1000,611.298,611298,47,1000,28731006,28731.006,10486817.19,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2037,1000,2429.902,2429902,47,1000,114205394,114205.394,41684968.81,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2038,1000,3091.762,3091762,47,1000,145312814,145312.814,53039177.11,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2038,1000,606.344,606344,47,1000,28498168,28498.168,10401831.32,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2038,1000,2467.458,2467458,47,1000,115970526,115970.526,42329241.99,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2039,1000,3130.021,3130021,47,1000,147110987,147110.987,53695510.26,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2039,1000,601.534,601534,47,1000,28272098,28272.098,10319315.77,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2039,1000,2504.401,2504401,47,1000,117706847,117706.847,42962999.16,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2040,1000,3167.786,3167786,47,1000,148885942,148885.942,54343368.83,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2040,1000,596.882,596882,47,1000,28053454,28053.454,10239510.71,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2040,1000,2540.719,2540719,47,1000,119413793,119413.793,43586034.45,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2041,1000,3205.034,3205034,47,1000,150636598,150636.598,54982358.27,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2041,1000,592.396,592396,47,1000,27842612,27842.612,10162553.38,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2041,1000,2576.375,2576375,47,1000,121089625,121089.625,44197713.13,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2042,1000,3241.723,3241723,47,1000,152360981,152360.981,55611758.07,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2042,1000,588.09,588090,47,1000,27640230,27640.23,10088683.95,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2042,1000,2611.328,2611328,47,1000,122732416,122732.416,44797331.84,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2043,1000,3277.809,3277809,47,1000,154057023,154057.023,56230813.4,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2043,1000,583.985,583985,47,1000,27447295,27447.295,10018262.68,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2043,1000,2645.532,2645532,47,1000,124340004,124340.004,45384101.46,0.3,,
BWA,Botswana,Sub-Saharan Africa,Total Population,2044,1000,3313.226,3313226,47,1000,155721622,155721.622,56838392.03,0.3,,
BWA,Botswana,Sub-Saharan Africa,Rural population,2044,1000,579.694,579694,47,1000,27245618,27245.618,9944650.57,0.3,,
BWA,Botswana,Sub-Saharan Africa,Urban population,2044,1000,2679.319,2679319,47,1000,125927993,125927.993,45963717.45,0.3,,
