,Unnamed: 0,ISO3,Area,AREA_CONT,Element,Year,Unit,Value,TOTAL,CONS_AGUA_LITROS_DIA,EQUIVALENCIA L/M3,LITROS_TOTAL_POBLACION,M3,M3_YEAR,COBERTURA DE AGUA,PERSONAS_AGUA,BASE
967,967,MWI,Malawi,Sub-Saharan Africa,Total Population,2026,1000,22437.39,22437390,47,1000,1054557330.0,1054557.33,384913425.5,0.3,,18628747.0
968,968,MWI,Malawi,Sub-Saharan Africa,Total Population,2027,1000,23027.348,23027348,47,1000,1082285356.0,1082285.356,395034154.9,0.3,,18628747.0
969,969,MWI,Malawi,Sub-Saharan Africa,Total Population,2028,1000,23626.571,23626571,47,1000,1110448837.0,1110448.837,405313825.5,0.3,,18628747.0
970,970,MWI,Malawi,Sub-Saharan Africa,Total Population,2029,1000,24234.181,24234181,47,1000,1139006507.0,1139006.507,415737375.1,0.3,,18628747.0
971,971,MWI,Malawi,Sub-Saharan Africa,Total Population,2030,1000,24849.44,24849440,47,1000,1167923680.0,1167923.68,426292143.2,0.3,,18628747.0
972,972,MWI,Malawi,Sub-Saharan Africa,Total Population,2031,1000,25471.786,25471786,47,1000,1197173942.0,1197173.942,436968488.8,0.3,,18628747.0
973,973,MWI,Malawi,Sub-Saharan Africa,Total Population,2032,1000,26100.744,26100744,47,1000,1226734968.0,1226734.968,447758263.3,0.3,,18628747.0
974,974,MWI,Malawi,Sub-Saharan Africa,Total Population,2033,1000,26735.787,26735787,47,1000,1256581989.0,1256581.989,458652426.0,0.3,,18628747.0
975,975,MWI,Malawi,Sub-Saharan Africa,Total Population,2034,1000,27376.449,27376449,47,1000,1286693103.0,1286693.103,469642982.6,0.3,,18628747.0
976,976,MWI,Malawi,Sub-Saharan Africa,Total Population,2035,1000,28022.273,28022273,47,1000,1317046831.0,1317046.831,480722093.3,0.3,,18628747.0
977,977,MWI,Malawi,Sub-Saharan Africa,Total Population,2036,1000,28672.795,28672795,47,1000,1347621365.0,1347621.365,491881798.2,0.3,,18628747.0
978,978,MWI,Malawi,Sub-Saharan Africa,Total Population,2037,1000,29327.668,29327668,47,1000,1378400396.0,1378400.396,503116144.5,0.3,,18628747.0
979,979,MWI,Malawi,Sub-Saharan Africa,Total Population,2038,1000,29986.743,29986743,47,1000,1409376921.0,1409376.921,514422576.2,0.3,,18628747.0
980,980,MWI,Malawi,Sub-Saharan Africa,Total Population,2039,1000,30649.999,30649999,47,1000,1440549953.0,1440549.953,525800732.8,0.3,,18628747.0
981,981,MWI,Malawi,Sub-Saharan Africa,Total Population,2040,1000,31317.322,31317322,47,1000,1471914134.0,1471914.134,537248658.9,0.3,,18628747.0
982,982,MWI,Malawi,Sub-Saharan Africa,Total Population,2041,1000,31988.497,31988497,47,1000,1503459359.0,1503459.359,548762666.0,0.3,,18628747.0
983,983,MWI,Malawi,Sub-Saharan Africa,Total Population,2042,1000,32663.163,32663163,47,1000,1535168661.0,1535168.661,560336561.3,0.3,,18628747.0
984,984,MWI,Malawi,Sub-Saharan Africa,Total Population,2043,1000,33340.896,33340896,47,1000,1567022112.0,1567022.112,571963070.9,0.3,,18628747.0
985,985,MWI,Malawi,Sub-Saharan Africa,Total Population,2044,1000,34021.24,34021240,47,1000,1598998280.0,1598998.28,583634372.2,0.3,,18628747.0
986,986,MWI,Malawi,Sub-Saharan Africa,Total Population,2045,1000,34703.793,34703793,47,1000,1631078271.0,1631078.271,595343568.9,0.3,,18628747.0
987,987,MWI,Malawi,Sub-Saharan Africa,Total Population,2046,1000,35388.174,35388174,47,1000,1663244178.0,1663244.178,607084125.0,0.3,,18628747.0
988,988,MWI,Malawi,Sub-Saharan Africa,Total Population,2047,1000,36074.205,36074205,47,1000,1695487635.0,1695487.635,618852986.8,0.3,,18628747.0
989,989,MWI,Malawi,Sub-Saharan Africa,Total Population,2048,1000,36761.92,36761920,47,1000,1727810240.0,1727810.24,630650737.6,0.3,,18628747.0
990,990,MWI,Malawi,Sub-Saharan Africa,Total Population,2049,1000,37451.503,37451503,47,1000,1760220641.0,1760220.641,642480534.0,0.3,,18628747.0
991,991,MWI,Malawi,Sub-Saharan Africa,Total Population,2050,1000,38142.973,38142973,47,1000,1792719731.0,1792719.731,654342701.8,0.3,,18628747.0
992,992,MLI,Mali,Sub-Saharan Africa,Total Population,2019,1000,19658.031,19658031,47,1000,923927457.0,923927.457,337233521.8,0.3,,19658031.0
993,993,MLI,Mali,Sub-Saharan Africa,Total Population,2020,1000,20250.833,20250833,47,1000,951789151.0,951789.151,347403040.1,0.3,,19658031.0
994,994,MLI,Mali,Sub-Saharan Africa,Total Population,2021,1000,20855.735,20855735,47,1000,980219545.0,980219.545,357780133.9,0.3,,19658031.0
995,995,MLI,Mali,Sub-Saharan Africa,Total Population,2022,1000,21473.764,21473764,47,1000,1009266908.0,1009266.908,368382421.4,0.3,,19658031.0
996,996,MLI,Mali,Sub-Saharan Africa,Total Population,2023,1000,22105.731,22105731,47,1000,1038969357.0,1038969.357,379223815.3,0.3,,19658031.0
997,997,MLI,Mali,Sub-Saharan Africa,Total Population,2024,1000,22752.84,22752840,47,1000,1069383480.0,1069383.48,390324970.2,0.3,,19658031.0
998,998,MLI,Mali,Sub-Saharan Africa,Total Population,2025,1000,23415.891,23415891,47,1000,1100546877.0,1100546.877,401699610.1,0.3,,19658031.0
999,999,MLI,Mali,Sub-Saharan Africa,Total Population,2026,1000,24094.926,24094926,47,1000,1132461522.0,1132461.522,413348455.5,0.3,,19658031.0
1000,1000,MLI,Mali,Sub-Saharan Africa,Total Population,2027,1000,24789.315,24789315,47,1000,1165097805.0,1165097.805,425260698.8,0.3,,19658031.0
1001,1001,MLI,Mali,Sub-Saharan Africa,Total Population,2028,1000,25498.423,25498423,47,1000,1198425881.0,1198425.881,437425446.6,0.3,,19658031.0
1002,1002,MLI,Mali,Sub-Saharan Africa,Total Population,2029,1000,26221.38,26221380,47,1000,1232404860.0,1232404.86,449827773.9,0.3,,19658031.0
1003,1003,MLI,Mali,Sub-Saharan Africa,Total Population,2030,1000,26957.396,26957396,47,1000,1266997612.0,1266997.612,462454128.4,0.3,,19658031.0
1004,1004,MLI,Mali,Sub-Saharan Africa,Total Population,2031,1000,27705.952,27705952,47,1000,1302179744.0,1302179.744,475295606.6,0.3,,19658031.0
1005,1005,MLI,Mali,Sub-Saharan Africa,Total Population,2032,1000,28466.766,28466766,47,1000,1337938002.0,1337938.002,488347370.7,0.3,,19658031.0
1006,1006,MLI,Mali,Sub-Saharan Africa,Total Population,2033,1000,29239.462,29239462,47,1000,1374254714.0,1374254.714,501602970.6,0.3,,19658031.0
1007,1007,MLI,Mali,Sub-Saharan Africa,Total Population,2034,1000,30023.758,30023758,47,1000,1411116626.0,1411116.626,515057568.5,0.3,,19658031.0
1008,1008,MLI,Mali,Sub-Saharan Africa,Total Population,2035,1000,30819.218,30819218,47,1000,1448503246.0,1448503.246,528703684.8,0.3,,19658031.0
1009,1009,MLI,Mali,Sub-Saharan Africa,Total Population,2036,1000,31625.44,31625440,47,1000,1486395680.0,1486395.68,542534423.2,0.3,,19658031.0
1010,1010,MLI,Mali,Sub-Saharan Africa,Total Population,2037,1000,32441.676,32441676,47,1000,1524758772.0,1524758.772,556536951.8,0.3,,19658031.0
1011,1011,MLI,Mali,Sub-Saharan Africa,Total Population,2038,1000,33266.796,33266796,47,1000,1563539412.0,1563539.412,570691885.4,0.3,,19658031.0
1012,1012,MLI,Mali,Sub-Saharan Africa,Total Population,2039,1000,34099.463,34099463,47,1000,1602674761.0,1602674.761,584976287.8,0.3,,19658031.0
1013,1013,MLI,Mali,Sub-Saharan Africa,Total Population,2040,1000,34938.568,34938568,47,1000,1642112696.0,1642112.696,599371134.0,0.3,,19658031.0
1014,1014,MLI,Mali,Sub-Saharan Africa,Total Population,2041,1000,35783.372,35783372,47,1000,1681818484.0,1681818.484,613863746.7,0.3,,19658031.0
1015,1015,MLI,Mali,Sub-Saharan Africa,Total Population,2042,1000,36633.497,36633497,47,1000,1721774359.0,1721774.359,628447641.0,0.3,,19658031.0
1016,1016,MLI,Mali,Sub-Saharan Africa,Total Population,2043,1000,37488.576,37488576,47,1000,1761963072.0,1761963.072,643116521.3,0.3,,19658031.0
1017,1017,MLI,Mali,Sub-Saharan Africa,Total Population,2044,1000,38348.389,38348389,47,1000,1802374283.0,1802374.283,657866613.3,0.3,,19658031.0
1018,1018,MLI,Mali,Sub-Saharan Africa,Total Population,2045,1000,39212.64,39212640,47,1000,1842994080.0,1842994.08,672692839.2,0.3,,19658031.0
1019,1019,MLI,Mali,Sub-Saharan Africa,Total Population,2046,1000,40080.84,40080840,47,1000,1883799480.0,1883799.48,687586810.2,0.3,,19658031.0
1020,1020,MLI,Mali,Sub-Saharan Africa,Total Population,2047,1000,40952.463,40952463,47,1000,1924765761.0,1924765.761,702539502.8,0.3,,19658031.0
1021,1021,MLI,Mali,Sub-Saharan Africa,Total Population,2048,1000,41827.255,41827255,47,1000,1965880985.0,1965880.985,717546559.5,0.3,,19658031.0
1022,1022,MLI,Mali,Sub-Saharan Africa,Total Population,2049,1000,42705.031,42705031,47,1000,2007136457.0,2007136.457,732604806.8,0.3,,19658031.0
1023,1023,MLI,Mali,Sub-Saharan Africa,Total Population,2050,1000,43585.53,43585530,47,1000,2048519910.0,2048519.91,747709767.2,0.3,,19658031.0
1024,1024,MRT,Mauritania,Sub-Saharan Africa,Total Population,2019,1000,4525.696,4525696,47,1000,212707712.0,212707.712,77638314.88,0.3,,4525696.0
1025,1025,MRT,Mauritania,Sub-Saharan Africa,Total Population,2020,1000,4649.658,4649658,47,1000,218533926.0,218533.926,79764882.99,0.3,,4525696.0
1026,1026,MRT,Mauritania,Sub-Saharan Africa,Total Population,2021,1000,4775.119,4775119,47,1000,224430593.0,224430.593,81917166.45,0.3,,4525696.0
1027,1027,MRT,Mauritania,Sub-Saharan Africa,Total Population,2022,1000,4901.981,4901981,47,1000,230393107.0,230393.107,84093484.06,0.3,,4525696.0
1028,1028,MRT,Mauritania,Sub-Saharan Africa,Total Population,2023,1000,5030.239,5030239,47,1000,236421233.0,236421.233,86293750.05,0.3,,4525696.0
1029,1029,MRT,Mauritania,Sub-Saharan Africa,Total Population,2024,1000,5159.888,5159888,47,1000,242514736.0,242514.736,88517878.64,0.3,,4525696.0
1030,1030,MRT,Mauritania,Sub-Saharan Africa,Total Population,2025,1000,5290.949,5290949,47,1000,248674603.0,248674.603,90766230.1,0.3,,4525696.0
1031,1031,MRT,Mauritania,Sub-Saharan Africa,Total Population,2026,1000,5423.379,5423379,47,1000,254898813.0,254898.813,93038066.75,0.3,,4525696.0
1032,1032,MRT,Mauritania,Sub-Saharan Africa,Total Population,2027,1000,5557.165,5557165,47,1000,261186755.0,261186.755,95333165.58,0.3,,4525696.0
1033,1033,MRT,Mauritania,Sub-Saharan Africa,Total Population,2028,1000,5692.346,5692346,47,1000,267540262.0,267540.262,97652195.63,0.3,,4525696.0
1034,1034,MRT,Mauritania,Sub-Saharan Africa,Total Population,2029,1000,5828.998,5828998,47,1000,273962906.0,273962.906,99996460.69,0.3,,4525696.0
1035,1035,MRT,Mauritania,Sub-Saharan Africa,Total Population,2030,1000,5967.168,5967168,47,1000,280456896.0,280456.896,102366767.0,0.3,,4525696.0
1036,1036,MRT,Mauritania,Sub-Saharan Africa,Total Population,2031,1000,6106.862,6106862,47,1000,287022514.0,287022.514,104763217.6,0.3,,4525696.0
1037,1037,MRT,Mauritania,Sub-Saharan Africa,Total Population,2032,1000,6248.048,6248048,47,1000,293658256.0,293658.256,107185263.4,0.3,,4525696.0
1038,1038,MRT,Mauritania,Sub-Saharan Africa,Total Population,2033,1000,6390.76,6390760,47,1000,300365720.0,300365.72,109633487.8,0.3,,4525696.0
1039,1039,MRT,Mauritania,Sub-Saharan Africa,Total Population,2034,1000,6535.008,6535008,47,1000,307145376.0,307145.376,112108062.2,0.3,,4525696.0
1040,1040,MRT,Mauritania,Sub-Saharan Africa,Total Population,2035,1000,6680.816,6680816,47,1000,313998352.0,313998.352,114609398.5,0.3,,4525696.0
1041,1041,MRT,Mauritania,Sub-Saharan Africa,Total Population,2036,1000,6828.166,6828166,47,1000,320923802.0,320923.802,117137187.7,0.3,,4525696.0
1042,1042,MRT,Mauritania,Sub-Saharan Africa,Total Population,2037,1000,6977.038,6977038,47,1000,327920786.0,327920.786,119691086.9,0.3,,4525696.0
1043,1043,MRT,Mauritania,Sub-Saharan Africa,Total Population,2038,1000,7127.358,7127358,47,1000,334985826.0,334985.826,122269826.5,0.3,,4525696.0
1044,1044,MRT,Mauritania,Sub-Saharan Africa,Total Population,2039,1000,7279.062,7279062,47,1000,342115914.0,342115.914,124872308.6,0.3,,4525696.0
1045,1045,MRT,Mauritania,Sub-Saharan Africa,Total Population,2040,1000,7432.083,7432083,47,1000,349307901.0,349307.901,127497383.9,0.3,,4525696.0
1046,1046,MRT,Mauritania,Sub-Saharan Africa,Total Population,2041,1000,7586.369,7586369,47,1000,356559343.0,356559.343,130144160.2,0.3,,4525696.0
1047,1047,MRT,Mauritania,Sub-Saharan Africa,Total Population,2042,1000,7741.888,7741888,47,1000,363868736.0,363868.736,132812088.6,0.3,,4525696.0
1048,1048,MRT,Mauritania,Sub-Saharan Africa,Total Population,2043,1000,7898.595,7898595,47,1000,371233965.0,371233.965,135500397.2,0.3,,4525696.0
1049,1049,MRT,Mauritania,Sub-Saharan Africa,Total Population,2044,1000,8056.47,8056470,47,1000,378654090.0,378654.09,138208742.9,0.3,,4525696.0
1050,1050,MRT,Mauritania,Sub-Saharan Africa,Total Population,2045,1000,8215.471,8215471,47,1000,386127137.0,386127.137,140936405.0,0.3,,4525696.0
1051,1051,MRT,Mauritania,Sub-Saharan Africa,Total Population,2046,1000,8375.55,8375550,47,1000,393650850.0,393650.85,143682560.3,0.3,,4525696.0
1052,1052,MRT,Mauritania,Sub-Saharan Africa,Total Population,2047,1000,8536.635,8536635,47,1000,401221845.0,401221.845,146445973.4,0.3,,4525696.0
1053,1053,MRT,Mauritania,Sub-Saharan Africa,Total Population,2048,1000,8698.623,8698623,47,1000,408835281.0,408835.281,149224877.6,0.3,,4525696.0
1054,1054,MRT,Mauritania,Sub-Saharan Africa,Total Population,2049,1000,8861.403,8861403,47,1000,416485941.0,416485.941,152017368.5,0.3,,4525696.0
1055,1055,MRT,Mauritania,Sub-Saharan Africa,Total Population,2050,1000,9024.892,9024892,47,1000,424169924.0,424169.924,154822022.3,0.3,,4525696.0
1056,1056,MUS,Mauritius,Sub-Saharan Africa,Total Population,2019,1000,1269.668,1269668,47,1000,59674396.0,59674.396,21781154.54,0.3,,1269668.0
1057,1057,MUS,Mauritius,Sub-Saharan Africa,Total Population,2020,1000,1271.768,1271768,47,1000,59773096.0,59773.096,21817180.04,0.3,,1269668.0
1058,1058,MUS,Mauritius,Sub-Saharan Africa,Total Population,2021,1000,1273.433,1273433,47,1000,59851351.0,59851.351,21845743.12,0.3,,1269668.0
1059,1059,MUS,Mauritius,Sub-Saharan Africa,Total Population,2022,1000,1274.727,1274727,47,1000,59912169.0,59912.169,21867941.69,0.3,,1269668.0
1060,1060,MUS,Mauritius,Sub-Saharan Africa,Total Population,2023,1000,1275.664,1275664,47,1000,59956208.0,59956.208,21884015.92,0.3,,1269668.0
1061,1061,MUS,Mauritius,Sub-Saharan Africa,Total Population,2024,1000,1276.279,1276279,47,1000,59985113.0,59985.113,21894566.25,0.3,,1269668.0
1062,1062,MUS,Mauritius,Sub-Saharan Africa,Total Population,2025,1000,1276.643,1276643,47,1000,60002221.0,60002.221,21900810.67,0.3,,1269668.0
1063,1063,MUS,Mauritius,Sub-Saharan Africa,Total Population,2026,1000,1276.714,1276714,47,1000,60005558.0,60005.558,21902028.67,0.3,,1269668.0
1064,1064,MUS,Mauritius,Sub-Saharan Africa,Total Population,2027,1000,1276.491,1276491,47,1000,59995077.0,59995.077,21898203.11,0.3,,1269668.0
1065,1065,MUS,Mauritius,Sub-Saharan Africa,Total Population,2028,1000,1275.971,1275971,47,1000,59970637.0,59970.637,21889282.51,0.3,,1269668.0
1066,1066,MUS,Mauritius,Sub-Saharan Africa,Total Population,2029,1000,1275.15,1275150,47,1000,59932050.0,59932.05,21875198.25,0.3,,1269668.0
1067,1067,MUS,Mauritius,Sub-Saharan Africa,Total Population,2030,1000,1274.041,1274041,47,1000,59879927.0,59879.927,21856173.36,0.3,,1269668.0
1068,1068,MUS,Mauritius,Sub-Saharan Africa,Total Population,2031,1000,1272.63,1272630,47,1000,59813610.0,59813.61,21831967.65,0.3,,1269668.0
1069,1069,MUS,Mauritius,Sub-Saharan Africa,Total Population,2032,1000,1270.926,1270926,47,1000,59733522.0,59733.522,21802735.53,0.3,,1269668.0
1070,1070,MUS,Mauritius,Sub-Saharan Africa,Total Population,2033,1000,1268.901,1268901,47,1000,59638347.0,59638.347,21767996.66,0.3,,1269668.0
1071,1071,MUS,Mauritius,Sub-Saharan Africa,Total Population,2034,1000,1266.536,1266536,47,1000,59527192.0,59527.192,21727425.08,0.3,,1269668.0
1072,1072,MUS,Mauritius,Sub-Saharan Africa,Total Population,2035,1000,1263.821,1263821,47,1000,59399587.0,59399.587,21680849.26,0.3,,1269668.0
1073,1073,MUS,Mauritius,Sub-Saharan Africa,Total Population,2036,1000,1260.729,1260729,47,1000,59254263.0,59254.263,21627806.0,0.3,,1269668.0
1074,1074,MUS,Mauritius,Sub-Saharan Africa,Total Population,2037,1000,1257.292,1257292,47,1000,59092724.0,59092.724,21568844.26,0.3,,1269668.0
1075,1075,MUS,Mauritius,Sub-Saharan Africa,Total Population,2038,1000,1253.501,1253501,47,1000,58914547.0,58914.547,21503809.66,0.3,,1269668.0
1076,1076,MUS,Mauritius,Sub-Saharan Africa,Total Population,2039,1000,1249.36,1249360,47,1000,58719920.0,58719.92,21432770.8,0.3,,1269668.0
1077,1077,MUS,Mauritius,Sub-Saharan Africa,Total Population,2040,1000,1244.869,1244869,47,1000,58508843.0,58508.843,21355727.7,0.3,,1269668.0
1078,1078,MUS,Mauritius,Sub-Saharan Africa,Total Population,2041,1000,1240.049,1240049,47,1000,58282303.0,58282.303,21273040.6,0.3,,1269668.0
1079,1079,MUS,Mauritius,Sub-Saharan Africa,Total Population,2042,1000,1234.911,1234911,47,1000,58040817.0,58040.817,21184898.21,0.3,,1269668.0
1080,1080,MUS,Mauritius,Sub-Saharan Africa,Total Population,2043,1000,1229.475,1229475,47,1000,57785325.0,57785.325,21091643.63,0.3,,1269668.0
1081,1081,MUS,Mauritius,Sub-Saharan Africa,Total Population,2044,1000,1223.78,1223780,47,1000,57517660.0,57517.66,20993945.9,0.3,,1269668.0
1082,1082,MUS,Mauritius,Sub-Saharan Africa,Total Population,2045,1000,1217.855,1217855,47,1000,57239185.0,57239.185,20892302.53,0.3,,1269668.0
1083,1083,MUS,Mauritius,Sub-Saharan Africa,Total Population,2046,1000,1211.716,1211716,47,1000,56950652.0,56950.652,20786987.98,0.3,,1269668.0
1084,1084,MUS,Mauritius,Sub-Saharan Africa,Total Population,2047,1000,1205.379,1205379,47,1000,56652813.0,56652.813,20678276.75,0.3,,1269668.0
1085,1085,MUS,Mauritius,Sub-Saharan Africa,Total Population,2048,1000,1198.882,1198882,47,1000,56347454.0,56347.454,20566820.71,0.3,,1269668.0
1086,1086,MUS,Mauritius,Sub-Saharan Africa,Total Population,2049,1000,1192.253,1192253,47,1000,56035891.0,56035.891,20453100.22,0.3,,1269668.0
1087,1087,MUS,Mauritius,Sub-Saharan Africa,Total Population,2050,1000,1185.529,1185529,47,1000,55719863.0,55719.863,20337750.0,0.3,,1269668.0
1088,1088,MYT,Mayotte,Sub-Saharan Africa,Total Population,2019,1000,266.15,266150,47,1000,12509050.0,12509.05,4565803.25,0.3,,266150.0
1089,1089,MYT,Mayotte,Sub-Saharan Africa,Total Population,2020,1000,272.815,272815,47,1000,12822305.0,12822.305,4680141.325,0.3,,266150.0
1090,1090,MYT,Mayotte,Sub-Saharan Africa,Total Population,2021,1000,279.515,279515,47,1000,13137205.0,13137.205,4795079.825,0.3,,266150.0
1091,1091,MYT,Mayotte,Sub-Saharan Africa,Total Population,2022,1000,286.259,286259,47,1000,13454173.0,13454.173,4910773.145,0.3,,266150.0
1092,1092,MYT,Mayotte,Sub-Saharan Africa,Total Population,2023,1000,293.059,293059,47,1000,13773773.0,13773.773,5027427.145,0.3,,266150.0
1093,1093,MYT,Mayotte,Sub-Saharan Africa,Total Population,2024,1000,299.931,299931,47,1000,14096757.0,14096.757,5145316.305,0.3,,266150.0
1094,1094,MYT,Mayotte,Sub-Saharan Africa,Total Population,2025,1000,306.883,306883,47,1000,14423501.0,14423.501,5264577.865,0.3,,266150.0
1095,1095,MYT,Mayotte,Sub-Saharan Africa,Total Population,2026,1000,313.917,313917,47,1000,14754099.0,14754.099,5385246.135,0.3,,266150.0
1096,1096,MYT,Mayotte,Sub-Saharan Africa,Total Population,2027,1000,321.033,321033,47,1000,15088551.0,15088.551,5507321.115,0.3,,266150.0
1097,1097,MYT,Mayotte,Sub-Saharan Africa,Total Population,2028,1000,328.23,328230,47,1000,15426810.0,15426.81,5630785.65,0.3,,266150.0
1098,1098,MYT,Mayotte,Sub-Saharan Africa,Total Population,2029,1000,335.527,335527,47,1000,15769769.0,15769.769,5755965.685,0.3,,266150.0
1099,1099,MYT,Mayotte,Sub-Saharan Africa,Total Population,2030,1000,342.89,342890,47,1000,16115830.0,16115.83,5882277.95,0.3,,266150.0
1100,1100,MYT,Mayotte,Sub-Saharan Africa,Total Population,2031,1000,350.345,350345,47,1000,16466215.0,16466.215,6010168.475,0.3,,266150.0
