,ISO3,Area,AREA_CONT,Element,Year,Unit,COCBERTURA_SINCOBERTURA,TOTAL,LITROS_TOTAL_POBLACION,Value,M3,M3_YEAR,COBERTURA DE AGUA,2019_POP_INICIAL,CONS_AGUA_LITROS_DIA,EQUIVALENCIA L/M3,POBLACION
171,BEN,Benin,Sub-Saharan Africa,Total Population,2040,1000,SINAGUA,19775013,929425611,19775.013,929425.611,339240348,0.3,11801151,47,1000,16234668
172,BEN,Benin,Sub-Saharan Africa,Total Population,2041,1000,CON_AGUA,20209930,949866710,20209.93,949866.71,346701349.2,0.3,11801151,47,1000,3540345
173,BEN,Benin,Sub-Saharan Africa,Total Population,2041,1000,SINAGUA,20209930,949866710,20209.93,949866.71,346701349.2,0.3,11801151,47,1000,16669585
174,BEN,Benin,Sub-Saharan Africa,Total Population,2042,1000,CON_AGUA,20648611,970484717,20648.611,970484.717,354226921.7,0.3,11801151,47,1000,3540345
175,BEN,Benin,Sub-Saharan Africa,Total Population,2042,1000,SINAGUA,20648611,970484717,20648.611,970484.717,354226921.7,0.3,11801151,47,1000,17108266
176,BEN,Benin,Sub-Saharan Africa,Total Population,2043,1000,CON_AGUA,21090942,991274274,21090.942,991274.274,361815110,0.3,11801151,47,1000,3540345
177,BEN,Benin,Sub-Saharan Africa,Total Population,2043,1000,SINAGUA,21090942,991274274,21090.942,991274.274,361815110,0.3,11801151,47,1000,17550597
178,BEN,Benin,Sub-Saharan Africa,Total Population,2044,1000,CON_AGUA,21536844,1012231668,21536.844,1012231.668,369464558.8,0.3,11801151,47,1000,3540345
179,BEN,Benin,Sub-Saharan Africa,Total Population,2044,1000,SINAGUA,21536844,1012231668,21536.844,1012231.668,369464558.8,0.3,11801151,47,1000,17996499
180,BEN,Benin,Sub-Saharan Africa,Total Population,2045,1000,CON_AGUA,21986225,1033352575,21986.225,1033352.575,377173689.9,0.3,11801151,47,1000,3540345
181,BEN,Benin,Sub-Saharan Africa,Total Population,2045,1000,SINAGUA,21986225,1033352575,21986.225,1033352.575,377173689.9,0.3,11801151,47,1000,18445880
182,BEN,Benin,Sub-Saharan Africa,Total Population,2046,1000,CON_AGUA,22438947,1054630509,22438.947,1054630.509,384940135.8,0.3,11801151,47,1000,3540345
183,BEN,Benin,Sub-Saharan Africa,Total Population,2046,1000,SINAGUA,22438947,1054630509,22438.947,1054630.509,384940135.8,0.3,11801151,47,1000,18898602
184,BEN,Benin,Sub-Saharan Africa,Total Population,2047,1000,CON_AGUA,22894881,1076059407,22894.881,1076059.407,392761683.6,0.3,11801151,47,1000,3540345
185,BEN,Benin,Sub-Saharan Africa,Total Population,2047,1000,SINAGUA,22894881,1076059407,22894.881,1076059.407,392761683.6,0.3,11801151,47,1000,19354536
186,BEN,Benin,Sub-Saharan Africa,Total Population,2048,1000,CON_AGUA,23353874,1097632078,23353.874,1097632.078,400635708.5,0.3,11801151,47,1000,3540345
187,BEN,Benin,Sub-Saharan Africa,Total Population,2048,1000,SINAGUA,23353874,1097632078,23353.874,1097632.078,400635708.5,0.3,11801151,47,1000,19813529
188,BEN,Benin,Sub-Saharan Africa,Total Population,2049,1000,CON_AGUA,23815786,1119341942,23815.786,1119341.942,408559808.8,0.3,11801151,47,1000,3540345
189,BEN,Benin,Sub-Saharan Africa,Total Population,2049,1000,SINAGUA,23815786,1119341942,23815.786,1119341.942,408559808.8,0.3,11801151,47,1000,20275441
190,BEN,Benin,Sub-Saharan Africa,Total Population,2050,1000,CON_AGUA,24280477,1141182419,24280.477,1141182.419,416531582.9,0.3,11801151,47,1000,3540345
191,BEN,Benin,Sub-Saharan Africa,Total Population,2050,1000,SINAGUA,24280477,1141182419,24280.477,1141182.419,416531582.9,0.3,11801151,47,1000,20740132
192,BWA,Botswana,Sub-Saharan Africa,Total Population,2019,1000,CON_AGUA,2303697,108273759,2303.697,108273.759,39519922.04,0.3,2303697,47,1000,691109
193,BWA,Botswana,Sub-Saharan Africa,Total Population,2019,1000,SINAGUA,2303697,108273759,2303.697,108273.759,39519922.04,0.3,2303697,47,1000,1612588
194,BWA,Botswana,Sub-Saharan Africa,Total Population,2020,1000,CON_AGUA,2351627,110526469,2351.627,110526.469,40342161.19,0.3,2303697,47,1000,691109
195,BWA,Botswana,Sub-Saharan Africa,Total Population,2020,1000,SINAGUA,2351627,110526469,2351.627,110526.469,40342161.19,0.3,2303697,47,1000,1660518
196,BWA,Botswana,Sub-Saharan Africa,Total Population,2021,1000,CON_AGUA,2397241,112670327,2397.241,112670.327,41124669.36,0.3,2303697,47,1000,691109
197,BWA,Botswana,Sub-Saharan Africa,Total Population,2021,1000,SINAGUA,2397241,112670327,2397.241,112670.327,41124669.36,0.3,2303697,47,1000,1706132
198,BWA,Botswana,Sub-Saharan Africa,Total Population,2022,1000,CON_AGUA,2441162,114734614,2441.162,114734.614,41878134.11,0.3,2303697,47,1000,691109
199,BWA,Botswana,Sub-Saharan Africa,Total Population,2022,1000,SINAGUA,2441162,114734614,2441.162,114734.614,41878134.11,0.3,2303697,47,1000,1750053
200,BWA,Botswana,Sub-Saharan Africa,Total Population,2023,1000,CON_AGUA,2483754,116736438,2483.754,116736.438,42608799.87,0.3,2303697,47,1000,691109
201,BWA,Botswana,Sub-Saharan Africa,Total Population,2023,1000,SINAGUA,2483754,116736438,2483.754,116736.438,42608799.87,0.3,2303697,47,1000,1792645
202,BWA,Botswana,Sub-Saharan Africa,Total Population,2024,1000,CON_AGUA,2525764,118710908,2525.764,118710.908,43329481.42,0.3,2303697,47,1000,691109
203,BWA,Botswana,Sub-Saharan Africa,Total Population,2024,1000,SINAGUA,2525764,118710908,2525.764,118710.908,43329481.42,0.3,2303697,47,1000,1834655
204,BWA,Botswana,Sub-Saharan Africa,Total Population,2025,1000,CON_AGUA,2567774,120685378,2567.774,120685.378,44050162.97,0.3,2303697,47,1000,691109
205,BWA,Botswana,Sub-Saharan Africa,Total Population,2025,1000,SINAGUA,2567774,120685378,2567.774,120685.378,44050162.97,0.3,2303697,47,1000,1876665
206,BWA,Botswana,Sub-Saharan Africa,Total Population,2026,1000,CON_AGUA,2609707,122656229,2609.707,122656.229,44769523.59,0.3,2303697,47,1000,691109
207,BWA,Botswana,Sub-Saharan Africa,Total Population,2026,1000,SINAGUA,2609707,122656229,2609.707,122656.229,44769523.59,0.3,2303697,47,1000,1918598
208,BWA,Botswana,Sub-Saharan Africa,Total Population,2027,1000,CON_AGUA,2651298,124611006,2651.298,124611.006,45483017.19,0.3,2303697,47,1000,691109
209,BWA,Botswana,Sub-Saharan Africa,Total Population,2027,1000,SINAGUA,2651298,124611006,2651.298,124611.006,45483017.19,0.3,2303697,47,1000,1960189
210,BWA,Botswana,Sub-Saharan Africa,Total Population,2028,1000,CON_AGUA,2692572,126550884,2692.572,126550.884,46191072.66,0.3,2303697,47,1000,691109
211,BWA,Botswana,Sub-Saharan Africa,Total Population,2028,1000,SINAGUA,2692572,126550884,2692.572,126550.884,46191072.66,0.3,2303697,47,1000,2001463
212,BWA,Botswana,Sub-Saharan Africa,Total Population,2029,1000,CON_AGUA,2733573,128477931,2733.573,128477.931,46894444.82,0.3,2303697,47,1000,691109
213,BWA,Botswana,Sub-Saharan Africa,Total Population,2029,1000,SINAGUA,2733573,128477931,2733.573,128477.931,46894444.82,0.3,2303697,47,1000,2042464
214,BWA,Botswana,Sub-Saharan Africa,Total Population,2030,1000,CON_AGUA,2774340,130393980,2774.34,130393.98,47593802.7,0.3,2303697,47,1000,691109
215,BWA,Botswana,Sub-Saharan Africa,Total Population,2030,1000,SINAGUA,2774340,130393980,2774.34,130393.98,47593802.7,0.3,2303697,47,1000,2083231
216,BWA,Botswana,Sub-Saharan Africa,Total Population,2031,1000,CON_AGUA,2814889,132299783,2814.889,132299.783,48289420.8,0.3,2303697,47,1000,691109
217,BWA,Botswana,Sub-Saharan Africa,Total Population,2031,1000,SINAGUA,2814889,132299783,2814.889,132299.783,48289420.8,0.3,2303697,47,1000,2123780
218,BWA,Botswana,Sub-Saharan Africa,Total Population,2032,1000,CON_AGUA,2855193,134194071,2855.193,134194.071,48980835.92,0.3,2303697,47,1000,691109
219,BWA,Botswana,Sub-Saharan Africa,Total Population,2032,1000,SINAGUA,2855193,134194071,2855.193,134194.071,48980835.92,0.3,2303697,47,1000,2164084
220,BWA,Botswana,Sub-Saharan Africa,Total Population,2033,1000,CON_AGUA,2895280,136078160,2895.28,136078.16,49668528.4,0.3,2303697,47,1000,691109
221,BWA,Botswana,Sub-Saharan Africa,Total Population,2033,1000,SINAGUA,2895280,136078160,2895.28,136078.16,49668528.4,0.3,2303697,47,1000,2204171
222,BWA,Botswana,Sub-Saharan Africa,Total Population,2034,1000,CON_AGUA,2935129,137951063,2935.129,137951.063,50352138,0.3,2303697,47,1000,691109
223,BWA,Botswana,Sub-Saharan Africa,Total Population,2034,1000,SINAGUA,2935129,137951063,2935.129,137951.063,50352138,0.3,2303697,47,1000,2244020
224,BWA,Botswana,Sub-Saharan Africa,Total Population,2035,1000,CON_AGUA,2974718,139811746,2974.718,139811.746,51031287.29,0.3,2303697,47,1000,691109
225,BWA,Botswana,Sub-Saharan Africa,Total Population,2035,1000,SINAGUA,2974718,139811746,2974.718,139811.746,51031287.29,0.3,2303697,47,1000,2283609
226,BWA,Botswana,Sub-Saharan Africa,Total Population,2036,1000,CON_AGUA,3014042,141659974,3014.042,141659.974,51705890.51,0.3,2303697,47,1000,691109
227,BWA,Botswana,Sub-Saharan Africa,Total Population,2036,1000,SINAGUA,3014042,141659974,3014.042,141659.974,51705890.51,0.3,2303697,47,1000,2322933
228,BWA,Botswana,Sub-Saharan Africa,Total Population,2037,1000,CON_AGUA,3053081,143494807,3053.081,143494.807,52375604.56,0.3,2303697,47,1000,691109
229,BWA,Botswana,Sub-Saharan Africa,Total Population,2037,1000,SINAGUA,3053081,143494807,3053.081,143494.807,52375604.56,0.3,2303697,47,1000,2361972
230,BWA,Botswana,Sub-Saharan Africa,Total Population,2038,1000,CON_AGUA,3091762,145312814,3091.762,145312.814,53039177.11,0.3,2303697,47,1000,691109
231,BWA,Botswana,Sub-Saharan Africa,Total Population,2038,1000,SINAGUA,3091762,145312814,3091.762,145312.814,53039177.11,0.3,2303697,47,1000,2400653
232,BWA,Botswana,Sub-Saharan Africa,Total Population,2039,1000,CON_AGUA,3130021,147110987,3130.021,147110.987,53695510.26,0.3,2303697,47,1000,691109
233,BWA,Botswana,Sub-Saharan Africa,Total Population,2039,1000,SINAGUA,3130021,147110987,3130.021,147110.987,53695510.26,0.3,2303697,47,1000,2438912
234,BWA,Botswana,Sub-Saharan Africa,Total Population,2040,1000,CON_AGUA,3167786,148885942,3167.786,148885.942,54343368.83,0.3,2303697,47,1000,691109
235,BWA,Botswana,Sub-Saharan Africa,Total Population,2040,1000,SINAGUA,3167786,148885942,3167.786,148885.942,54343368.83,0.3,2303697,47,1000,2476677
236,BWA,Botswana,Sub-Saharan Africa,Total Population,2041,1000,CON_AGUA,3205034,150636598,3205.034,150636.598,54982358.27,0.3,2303697,47,1000,691109
237,BWA,Botswana,Sub-Saharan Africa,Total Population,2041,1000,SINAGUA,3205034,150636598,3205.034,150636.598,54982358.27,0.3,2303697,47,1000,2513925
238,BWA,Botswana,Sub-Saharan Africa,Total Population,2042,1000,CON_AGUA,3241723,152360981,3241.723,152360.981,55611758.07,0.3,2303697,47,1000,691109
239,BWA,Botswana,Sub-Saharan Africa,Total Population,2042,1000,SINAGUA,3241723,152360981,3241.723,152360.981,55611758.07,0.3,2303697,47,1000,2550614
240,BWA,Botswana,Sub-Saharan Africa,Total Population,2043,1000,CON_AGUA,3277809,154057023,3277.809,154057.023,56230813.4,0.3,2303697,47,1000,691109
241,BWA,Botswana,Sub-Saharan Africa,Total Population,2043,1000,SINAGUA,3277809,154057023,3277.809,154057.023,56230813.4,0.3,2303697,47,1000,2586700
242,BWA,Botswana,Sub-Saharan Africa,Total Population,2044,1000,CON_AGUA,3313226,155721622,3313.226,155721.622,56838392.03,0.3,2303697,47,1000,691109
243,BWA,Botswana,Sub-Saharan Africa,Total Population,2044,1000,SINAGUA,3313226,155721622,3313.226,155721.622,56838392.03,0.3,2303697,47,1000,2622117
244,BWA,Botswana,Sub-Saharan Africa,Total Population,2045,1000,CON_AGUA,3347926,157352522,3347.926,157352.522,57433670.53,0.3,2303697,47,1000,691109
245,BWA,Botswana,Sub-Saharan Africa,Total Population,2045,1000,SINAGUA,3347926,157352522,3347.926,157352.522,57433670.53,0.3,2303697,47,1000,2656817
246,BWA,Botswana,Sub-Saharan Africa,Total Population,2046,1000,CON_AGUA,3381861,158947467,3381.861,158947.467,58015825.46,0.3,2303697,47,1000,691109
247,BWA,Botswana,Sub-Saharan Africa,Total Population,2046,1000,SINAGUA,3381861,158947467,3381.861,158947.467,58015825.46,0.3,2303697,47,1000,2690752
248,BWA,Botswana,Sub-Saharan Africa,Total Population,2047,1000,CON_AGUA,3415023,160506081,3415.023,160506.081,58584719.57,0.3,2303697,47,1000,691109
249,BWA,Botswana,Sub-Saharan Africa,Total Population,2047,1000,SINAGUA,3415023,160506081,3415.023,160506.081,58584719.57,0.3,2303697,47,1000,2723914
250,BWA,Botswana,Sub-Saharan Africa,Total Population,2048,1000,CON_AGUA,3447403,162027941,3447.403,162027.941,59140198.47,0.3,2303697,47,1000,691109
251,BWA,Botswana,Sub-Saharan Africa,Total Population,2048,1000,SINAGUA,3447403,162027941,3447.403,162027.941,59140198.47,0.3,2303697,47,1000,2756294
252,BWA,Botswana,Sub-Saharan Africa,Total Population,2049,1000,CON_AGUA,3479000,163513000,3479,163513,59682245,0.3,2303697,47,1000,691109
253,BWA,Botswana,Sub-Saharan Africa,Total Population,2049,1000,SINAGUA,3479000,163513000,3479,163513,59682245,0.3,2303697,47,1000,2787891
254,BWA,Botswana,Sub-Saharan Africa,Total Population,2050,1000,CON_AGUA,3509819,164961493,3509.819,164961.493,60210944.95,0.3,2303697,47,1000,691109
255,BWA,Botswana,Sub-Saharan Africa,Total Population,2050,1000,SINAGUA,3509819,164961493,3509.819,164961.493,60210944.95,0.3,2303697,47,1000,2818710
256,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2019,1000,CON_AGUA,20321378,955104766,20321.378,955104.766,348613239.6,0.3,20321378,47,1000,6096413
257,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2019,1000,SINAGUA,20321378,955104766,20321.378,955104.766,348613239.6,0.3,20321378,47,1000,14224965
258,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2020,1000,CON_AGUA,20903273,982453831,20903.273,982453.831,358595648.3,0.3,20321378,47,1000,6096413
259,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2020,1000,SINAGUA,20903273,982453831,20903.273,982453.831,358595648.3,0.3,20321378,47,1000,14806860
260,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2021,1000,CON_AGUA,21497096,1010363512,21497.096,1010363.512,368782681.9,0.3,20321378,47,1000,6096413
261,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2021,1000,SINAGUA,21497096,1010363512,21497.096,1010363.512,368782681.9,0.3,20321378,47,1000,15400683
262,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2022,1000,CON_AGUA,22102838,1038833386,22102.838,1038833.386,379174185.9,0.3,20321378,47,1000,6096413
263,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2022,1000,SINAGUA,22102838,1038833386,22102.838,1038833.386,379174185.9,0.3,20321378,47,1000,16006425
264,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2023,1000,CON_AGUA,22720835,1067879245,22720.835,1067879.245,389775924.4,0.3,20321378,47,1000,6096413
265,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2023,1000,SINAGUA,22720835,1067879245,22720.835,1067879.245,389775924.4,0.3,20321378,47,1000,16624422
266,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2024,1000,CON_AGUA,23351514,1097521158,23351.514,1097521.158,400595222.7,0.3,20321378,47,1000,6096413
267,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2024,1000,SINAGUA,23351514,1097521158,23351.514,1097521.158,400595222.7,0.3,20321378,47,1000,17255101
268,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2025,1000,CON_AGUA,23995149,1127772003,23995.149,1127772.003,411636781.1,0.3,20321378,47,1000,6096413
269,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2025,1000,SINAGUA,23995149,1127772003,23995.149,1127772.003,411636781.1,0.3,20321378,47,1000,17898736
270,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2026,1000,CON_AGUA,24651765,1158632955,24651.765,1158632.955,422901028.6,0.3,20321378,47,1000,6096413
271,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2026,1000,SINAGUA,24651765,1158632955,24651.765,1158632.955,422901028.6,0.3,20321378,47,1000,18555352
272,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2027,1000,CON_AGUA,25321195,1190096165,25321.195,1190096.165,434385100.2,0.3,20321378,47,1000,6096413
273,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2027,1000,SINAGUA,25321195,1190096165,25321.195,1190096.165,434385100.2,0.3,20321378,47,1000,19224782
274,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2028,1000,CON_AGUA,26003233,1222151951,26003.233,1222151.951,446085462.1,0.3,20321378,47,1000,6096413
275,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2028,1000,SINAGUA,26003233,1222151951,26003.233,1222151.951,446085462.1,0.3,20321378,47,1000,19906820
276,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2029,1000,CON_AGUA,26697622,1254788234,26697.622,1254788.234,457997705.4,0.3,20321378,47,1000,6096413
277,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2029,1000,SINAGUA,26697622,1254788234,26697.622,1254788.234,457997705.4,0.3,20321378,47,1000,20601209
278,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2030,1000,CON_AGUA,27404039,1287989833,27404.039,1287989.833,470116289,0.3,20321378,47,1000,6096413
279,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2030,1000,SINAGUA,27404039,1287989833,27404.039,1287989.833,470116289,0.3,20321378,47,1000,21307626
280,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2031,1000,CON_AGUA,28122267,1321746549,28122.267,1321746.549,482437490.4,0.3,20321378,47,1000,6096413
281,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2031,1000,SINAGUA,28122267,1321746549,28122.267,1321746.549,482437490.4,0.3,20321378,47,1000,22025854
282,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2032,1000,CON_AGUA,28852045,1356046115,28852.045,1356046.115,494956832,0.3,20321378,47,1000,6096413
283,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2032,1000,SINAGUA,28852045,1356046115,28852.045,1356046.115,494956832,0.3,20321378,47,1000,22755632
284,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2033,1000,CON_AGUA,29592937,1390868039,29592.937,1390868.039,507666834.2,0.3,20321378,47,1000,6096413
285,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2033,1000,SINAGUA,29592937,1390868039,29592.937,1390868.039,507666834.2,0.3,20321378,47,1000,23496524
286,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2034,1000,CON_AGUA,30344461,1426189667,30344.461,1426189.667,520559228.5,0.3,20321378,47,1000,6096413
287,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2034,1000,SINAGUA,30344461,1426189667,30344.461,1426189.667,520559228.5,0.3,20321378,47,1000,24248048
288,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2035,1000,CON_AGUA,31106139,1461988533,31106.139,1461988.533,533625814.5,0.3,20321378,47,1000,6096413
289,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2035,1000,SINAGUA,31106139,1461988533,31106.139,1461988.533,533625814.5,0.3,20321378,47,1000,25009726
290,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2036,1000,CON_AGUA,31877597,1498247059,31877.597,1498247.059,546860176.5,0.3,20321378,47,1000,6096413
291,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2036,1000,SINAGUA,31877597,1498247059,31877.597,1498247.059,546860176.5,0.3,20321378,47,1000,25781184
292,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2037,1000,CON_AGUA,32658440,1534946680,32658.44,1534946.68,560255538.2,0.3,20321378,47,1000,6096413
293,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2037,1000,SINAGUA,32658440,1534946680,32658.44,1534946.68,560255538.2,0.3,20321378,47,1000,26562027
294,BFA,Burkina Faso,Sub-Saharan Africa,Total Population,2038,1000,CON_AGUA,33448064,1572059008,33448.064,1572059.008,573801537.9,0.3,20321378,47,1000,6096413
