ISO3,Area,Element,Item Code,Year Code,Year,Unit,Value,TOTAL
BEN,Benin,Total Population,3010,2069,2069,1000,33445.967,33445967
BEN,Benin,Total Population,3010,2070,2070,1000,33932.764,33932764
BEN,Benin,Total Population,3010,2071,2071,1000,34418.37,34418370
BEN,Benin,Total Population,3010,2072,2072,1000,34902.598,34902598
BEN,Benin,Total Population,3010,2073,2073,1000,35385.149,35385149
BEN,Benin,Total Population,3010,2074,2074,1000,35865.723,35865723
BEN,Benin,Total Population,3010,2075,2075,1000,36344.05,36344050
BEN,Benin,Total Population,3010,2076,2076,1000,36819.89,36819890
BEN,Benin,Total Population,3010,2077,2077,1000,37293.129,37293129
BEN,Benin,Total Population,3010,2078,2078,1000,37763.802,37763802
BEN,Benin,Total Population,3010,2079,2079,1000,38232.02,38232020
BEN,Benin,Total Population,3010,2080,2080,1000,38697.829,38697829
BEN,Benin,Total Population,3010,2081,2081,1000,39161.115,39161115
BEN,Benin,Total Population,3010,2082,2082,1000,39621.674,39621674
BEN,Benin,Total Population,3010,2083,2083,1000,40079.283,40079283
BEN,Benin,Total Population,3010,2084,2084,1000,40533.721,40533721
BEN,Benin,Total Population,3010,2085,2085,1000,40984.745,40984745
BEN,Benin,Total Population,3010,2086,2086,1000,41432.199,41432199
BEN,Benin,Total Population,3010,2087,2087,1000,41875.908,41875908
BEN,Benin,Total Population,3010,2088,2088,1000,42315.656,42315656
BEN,Benin,Total Population,3010,2089,2089,1000,42751.208,42751208
BEN,Benin,Total Population,3010,2090,2090,1000,43182.34,43182340
BEN,Benin,Total Population,3010,2091,2091,1000,43608.863,43608863
BEN,Benin,Total Population,3010,2092,2092,1000,44030.572,44030572
BEN,Benin,Total Population,3010,2093,2093,1000,44447.299,44447299
BEN,Benin,Total Population,3010,2094,2094,1000,44858.861,44858861
BEN,Benin,Total Population,3010,2095,2095,1000,45265.076,45265076
BEN,Benin,Total Population,3010,2096,2096,1000,45665.75,45665750
BEN,Benin,Total Population,3010,2097,2097,1000,46060.702,46060702
BEN,Benin,Total Population,3010,2098,2098,1000,46449.705,46449705
BEN,Benin,Total Population,3010,2099,2099,1000,46832.549,46832549
BEN,Benin,Total Population,3010,2100,2100,1000,47208.993,47208993
BWA,Botswana,Total Population,3010,2019,2019,1000,2303.697,2303697
BWA,Botswana,Rural population,3010,2019,2019,1000,708.307,708307
BWA,Botswana,Urban population,3010,2019,2019,1000,1666.329,1666329
BWA,Botswana,Total Population,3010,2020,2020,1000,2351.627,2351627
BWA,Botswana,Rural population,3010,2020,2020,1000,703.554,703554
BWA,Botswana,Urban population,3010,2020,2020,1000,1712.212,1712212
BWA,Botswana,Total Population,3010,2021,2021,1000,2397.241,2397241
BWA,Botswana,Rural population,3010,2021,2021,1000,698.606,698606
BWA,Botswana,Urban population,3010,2021,2021,1000,1757.85,1757850
BWA,Botswana,Total Population,3010,2022,2022,1000,2441.162,2441162
BWA,Botswana,Rural population,3010,2022,2022,1000,693.476,693476
BWA,Botswana,Urban population,3010,2022,2022,1000,1803.179,1803179
BWA,Botswana,Total Population,3010,2023,2023,1000,2483.754,2483754
BWA,Botswana,Rural population,3010,2023,2023,1000,688.191,688191
BWA,Botswana,Urban population,3010,2023,2023,1000,1848.155,1848155
BWA,Botswana,Total Population,3010,2024,2024,1000,2525.764,2525764
BWA,Botswana,Rural population,3010,2024,2024,1000,682.785,682785
BWA,Botswana,Urban population,3010,2024,2024,1000,1892.771,1892771
BWA,Botswana,Total Population,3010,2025,2025,1000,2567.774,2567774
BWA,Botswana,Rural population,3010,2025,2025,1000,677.292,677292
BWA,Botswana,Urban population,3010,2025,2025,1000,1937.024,1937024
BWA,Botswana,Total Population,3010,2026,2026,1000,2609.707,2609707
BWA,Botswana,Rural population,3010,2026,2026,1000,671.722,671722
BWA,Botswana,Urban population,3010,2026,2026,1000,1980.854,1980854
BWA,Botswana,Total Population,3010,2027,2027,1000,2651.298,2651298
BWA,Botswana,Rural population,3010,2027,2027,1000,666.089,666089
BWA,Botswana,Urban population,3010,2027,2027,1000,2024.206,2024206
BWA,Botswana,Total Population,3010,2028,2028,1000,2692.572,2692572
BWA,Botswana,Rural population,3010,2028,2028,1000,660.418,660418
BWA,Botswana,Urban population,3010,2028,2028,1000,2067.067,2067067
BWA,Botswana,Total Population,3010,2029,2029,1000,2733.573,2733573
BWA,Botswana,Rural population,3010,2029,2029,1000,654.742,654742
BWA,Botswana,Urban population,3010,2029,2029,1000,2109.458,2109458
BWA,Botswana,Total Population,3010,2030,2030,1000,2774.34,2774340
BWA,Botswana,Rural population,3010,2030,2030,1000,649.079,649079
BWA,Botswana,Urban population,3010,2030,2030,1000,2151.354,2151354
BWA,Botswana,Total Population,3010,2031,2031,1000,2814.889,2814889
BWA,Botswana,Rural population,3010,2031,2031,1000,643.451,643451
BWA,Botswana,Urban population,3010,2031,2031,1000,2192.75,2192750
BWA,Botswana,Total Population,3010,2032,2032,1000,2855.193,2855193
BWA,Botswana,Rural population,3010,2032,2032,1000,637.869,637869
BWA,Botswana,Urban population,3010,2032,2032,1000,2233.616,2233616
BWA,Botswana,Total Population,3010,2033,2033,1000,2895.28,2895280
BWA,Botswana,Rural population,3010,2033,2033,1000,632.357,632357
BWA,Botswana,Urban population,3010,2033,2033,1000,2273.958,2273958
BWA,Botswana,Total Population,3010,2034,2034,1000,2935.129,2935129
BWA,Botswana,Rural population,3010,2034,2034,1000,626.928,626928
BWA,Botswana,Urban population,3010,2034,2034,1000,2313.763,2313763
BWA,Botswana,Total Population,3010,2035,2035,1000,2974.718,2974718
BWA,Botswana,Rural population,3010,2035,2035,1000,621.6,621600
BWA,Botswana,Urban population,3010,2035,2035,1000,2353.033,2353033
BWA,Botswana,Total Population,3010,2036,2036,1000,3014.042,3014042
BWA,Botswana,Rural population,3010,2036,2036,1000,616.388,616388
BWA,Botswana,Urban population,3010,2036,2036,1000,2391.756,2391756
BWA,Botswana,Total Population,3010,2037,2037,1000,3053.081,3053081
BWA,Botswana,Rural population,3010,2037,2037,1000,611.298,611298
BWA,Botswana,Urban population,3010,2037,2037,1000,2429.902,2429902
BWA,Botswana,Total Population,3010,2038,2038,1000,3091.762,3091762
BWA,Botswana,Rural population,3010,2038,2038,1000,606.344,606344
BWA,Botswana,Urban population,3010,2038,2038,1000,2467.458,2467458
BWA,Botswana,Total Population,3010,2039,2039,1000,3130.021,3130021
BWA,Botswana,Rural population,3010,2039,2039,1000,601.534,601534
BWA,Botswana,Urban population,3010,2039,2039,1000,2504.401,2504401
BWA,Botswana,Total Population,3010,2040,2040,1000,3167.786,3167786
BWA,Botswana,Rural population,3010,2040,2040,1000,596.882,596882
BWA,Botswana,Urban population,3010,2040,2040,1000,2540.719,2540719
BWA,Botswana,Total Population,3010,2041,2041,1000,3205.034,3205034
BWA,Botswana,Rural population,3010,2041,2041,1000,592.396,592396
BWA,Botswana,Urban population,3010,2041,2041,1000,2576.375,2576375
BWA,Botswana,Total Population,3010,2042,2042,1000,3241.723,3241723
BWA,Botswana,Rural population,3010,2042,2042,1000,588.09,588090
BWA,Botswana,Urban population,3010,2042,2042,1000,2611.328,2611328
BWA,Botswana,Total Population,3010,2043,2043,1000,3277.809,3277809
BWA,Botswana,Rural population,3010,2043,2043,1000,583.985,583985
BWA,Botswana,Urban population,3010,2043,2043,1000,2645.532,2645532
BWA,Botswana,Total Population,3010,2044,2044,1000,3313.226,3313226
BWA,Botswana,Rural population,3010,2044,2044,1000,579.694,579694
BWA,Botswana,Urban population,3010,2044,2044,1000,2679.319,2679319
BWA,Botswana,Total Population,3010,2045,2045,1000,3347.926,3347926
BWA,Botswana,Rural population,3010,2045,2045,1000,575.241,575241
BWA,Botswana,Urban population,3010,2045,2045,1000,2712.627,2712627
BWA,Botswana,Total Population,3010,2046,2046,1000,3381.861,3381861
BWA,Botswana,Rural population,3010,2046,2046,1000,570.63,570630
BWA,Botswana,Urban population,3010,2046,2046,1000,2745.421,2745421
BWA,Botswana,Total Population,3010,2047,2047,1000,3415.023,3415023
BWA,Botswana,Rural population,3010,2047,2047,1000,565.865,565865
BWA,Botswana,Urban population,3010,2047,2047,1000,2777.673,2777673
BWA,Botswana,Total Population,3010,2048,2048,1000,3447.403,3447403
BWA,Botswana,Rural population,3010,2048,2048,1000,560.948,560948
BWA,Botswana,Urban population,3010,2048,2048,1000,2809.344,2809344
BWA,Botswana,Total Population,3010,2049,2049,1000,3479,3479000
BWA,Botswana,Rural population,3010,2049,2049,1000,555.879,555879
BWA,Botswana,Urban population,3010,2049,2049,1000,2840.383,2840383
BWA,Botswana,Total Population,3010,2050,2050,1000,3509.819,3509819
BWA,Botswana,Rural population,3010,2050,2050,1000,550.661,550661
BWA,Botswana,Urban population,3010,2050,2050,1000,2870.743,2870743
BWA,Botswana,Total Population,3010,2051,2051,1000,3539.843,3539843
BWA,Botswana,Total Population,3010,2052,2052,1000,3569.064,3569064
BWA,Botswana,Total Population,3010,2053,2053,1000,3597.46,3597460
BWA,Botswana,Total Population,3010,2054,2054,1000,3625.007,3625007
BWA,Botswana,Total Population,3010,2055,2055,1000,3651.699,3651699
BWA,Botswana,Total Population,3010,2056,2056,1000,3677.524,3677524
BWA,Botswana,Total Population,3010,2057,2057,1000,3702.496,3702496
BWA,Botswana,Total Population,3010,2058,2058,1000,3726.626,3726626
BWA,Botswana,Total Population,3010,2059,2059,1000,3749.956,3749956
BWA,Botswana,Total Population,3010,2060,2060,1000,3772.513,3772513
BWA,Botswana,Total Population,3010,2061,2061,1000,3794.308,3794308
BWA,Botswana,Total Population,3010,2062,2062,1000,3815.346,3815346
BWA,Botswana,Total Population,3010,2063,2063,1000,3835.63,3835630
BWA,Botswana,Total Population,3010,2064,2064,1000,3855.207,3855207
BWA,Botswana,Total Population,3010,2065,2065,1000,3874.076,3874076
BWA,Botswana,Total Population,3010,2066,2066,1000,3892.258,3892258
BWA,Botswana,Total Population,3010,2067,2067,1000,3909.775,3909775
BWA,Botswana,Total Population,3010,2068,2068,1000,3926.615,3926615
BWA,Botswana,Total Population,3010,2069,2069,1000,3942.794,3942794
BWA,Botswana,Total Population,3010,2070,2070,1000,3958.321,3958321
BWA,Botswana,Total Population,3010,2071,2071,1000,3973.195,3973195
BWA,Botswana,Total Population,3010,2072,2072,1000,3987.433,3987433
BWA,Botswana,Total Population,3010,2073,2073,1000,4001.07,4001070
BWA,Botswana,Total Population,3010,2074,2074,1000,4014.125,4014125
BWA,Botswana,Total Population,3010,2075,2075,1000,4026.613,4026613
BWA,Botswana,Total Population,3010,2076,2076,1000,4038.56,4038560
BWA,Botswana,Total Population,3010,2077,2077,1000,4049.968,4049968
BWA,Botswana,Total Population,3010,2078,2078,1000,4060.817,4060817
BWA,Botswana,Total Population,3010,2079,2079,1000,4071.116,4071116
BWA,Botswana,Total Population,3010,2080,2080,1000,4080.839,4080839
BWA,Botswana,Total Population,3010,2081,2081,1000,4090.005,4090005
BWA,Botswana,Total Population,3010,2082,2082,1000,4098.611,4098611
BWA,Botswana,Total Population,3010,2083,2083,1000,4106.664,4106664
BWA,Botswana,Total Population,3010,2084,2084,1000,4114.166,4114166
BWA,Botswana,Total Population,3010,2085,2085,1000,4121.113,4121113
BWA,Botswana,Total Population,3010,2086,2086,1000,4127.523,4127523
BWA,Botswana,Total Population,3010,2087,2087,1000,4133.383,4133383
BWA,Botswana,Total Population,3010,2088,2088,1000,4138.721,4138721
BWA,Botswana,Total Population,3010,2089,2089,1000,4143.535,4143535
BWA,Botswana,Total Population,3010,2090,2090,1000,4147.846,4147846
BWA,Botswana,Total Population,3010,2091,2091,1000,4151.655,4151655
BWA,Botswana,Total Population,3010,2092,2092,1000,4154.982,4154982
BWA,Botswana,Total Population,3010,2093,2093,1000,4157.832,4157832
BWA,Botswana,Total Population,3010,2094,2094,1000,4160.229,4160229
BWA,Botswana,Total Population,3010,2095,2095,1000,4162.174,4162174
BWA,Botswana,Total Population,3010,2096,2096,1000,4163.692,4163692
BWA,Botswana,Total Population,3010,2097,2097,1000,4164.8,4164800
BWA,Botswana,Total Population,3010,2098,2098,1000,4165.52,4165520
BWA,Botswana,Total Population,3010,2099,2099,1000,4165.866,4165866
BWA,Botswana,Total Population,3010,2100,2100,1000,4165.855,4165855
BFA,Burkina Faso,Total Population,3010,2019,2019,1000,20321.378,20321378
BFA,Burkina Faso,Rural population,3010,2019,2019,1000,14229.173,14229173
BFA,Burkina Faso,Urban population,3010,2019,2019,1000,6092.387,6092387
BFA,Burkina Faso,Total Population,3010,2020,2020,1000,20903.273,20903273
BFA,Burkina Faso,Rural population,3010,2020,2020,1000,14505.434,14505434
BFA,Burkina Faso,Urban population,3010,2020,2020,1000,6397.911,6397911
BFA,Burkina Faso,Total Population,3010,2021,2021,1000,21497.096,21497096
BFA,Burkina Faso,Rural population,3010,2021,2021,1000,14781.376,14781376
BFA,Burkina Faso,Urban population,3010,2021,2021,1000,6715.585,6715585
BFA,Burkina Faso,Total Population,3010,2022,2022,1000,22102.838,22102838
BFA,Burkina Faso,Rural population,3010,2022,2022,1000,15056.707,15056707
BFA,Burkina Faso,Urban population,3010,2022,2022,1000,7045.635,7045635
BFA,Burkina Faso,Total Population,3010,2023,2023,1000,22720.835,22720835
BFA,Burkina Faso,Rural population,3010,2023,2023,1000,15331.318,15331318
BFA,Burkina Faso,Urban population,3010,2023,2023,1000,7388.364,7388364
BFA,Burkina Faso,Total Population,3010,2024,2024,1000,23351.514,23351514
BFA,Burkina Faso,Rural population,3010,2024,2024,1000,15605.163,15605163
BFA,Burkina Faso,Urban population,3010,2024,2024,1000,7744.099,7744099
BFA,Burkina Faso,Total Population,3010,2025,2025,1000,23995.149,23995149
BFA,Burkina Faso,Rural population,3010,2025,2025,1000,15878.109,15878109
BFA,Burkina Faso,Urban population,3010,2025,2025,1000,8113.116,8113116
BFA,Burkina Faso,Total Population,3010,2026,2026,1000,24651.765,24651765
BFA,Burkina Faso,Rural population,3010,2026,2026,1000,16149.922,16149922
BFA,Burkina Faso,Urban population,3010,2026,2026,1000,8495.627,8495627
BFA,Burkina Faso,Total Population,3010,2027,2027,1000,25321.195,25321195
BFA,Burkina Faso,Rural population,3010,2027,2027,1000,16420.27,16420270
BFA,Burkina Faso,Urban population,3010,2027,2027,1000,8891.774,8891774
BFA,Burkina Faso,Total Population,3010,2028,2028,1000,26003.233,26003233
BFA,Burkina Faso,Rural population,3010,2028,2028,1000,16688.856,16688856
BFA,Burkina Faso,Urban population,3010,2028,2028,1000,9301.684,9301684
BFA,Burkina Faso,Total Population,3010,2029,2029,1000,26697.622,26697622
BFA,Burkina Faso,Rural population,3010,2029,2029,1000,16955.341,16955341
BFA,Burkina Faso,Urban population,3010,2029,2029,1000,9725.431,9725431
BFA,Burkina Faso,Total Population,3010,2030,2030,1000,27404.039,27404039
BFA,Burkina Faso,Rural population,3010,2030,2030,1000,17219.419,17219419
BFA,Burkina Faso,Urban population,3010,2030,2030,1000,10163.069,10163069
BFA,Burkina Faso,Total Population,3010,2031,2031,1000,28122.267,28122267
BFA,Burkina Faso,Rural population,3010,2031,2031,1000,17480.817,17480817
BFA,Burkina Faso,Urban population,3010,2031,2031,1000,10614.63,10614630
BFA,Burkina Faso,Total Population,3010,2032,2032,1000,28852.045,28852045
BFA,Burkina Faso,Rural population,3010,2032,2032,1000,17739.26,17739260
BFA,Burkina Faso,Urban population,3010,2032,2032,1000,11080.098,11080098
BFA,Burkina Faso,Total Population,3010,2033,2033,1000,29592.937,29592937
BFA,Burkina Faso,Rural population,3010,2033,2033,1000,17994.449,17994449
BFA,Burkina Faso,Urban population,3010,2033,2033,1000,11559.392,11559392
BFA,Burkina Faso,Total Population,3010,2034,2034,1000,30344.461,30344461
BFA,Burkina Faso,Rural population,3010,2034,2034,1000,18246.081,18246081
BFA,Burkina Faso,Urban population,3010,2034,2034,1000,12052.359,12052359
BFA,Burkina Faso,Total Population,3010,2035,2035,1000,31106.139,31106139
BFA,Burkina Faso,Rural population,3010,2035,2035,1000,18493.903,18493903
BFA,Burkina Faso,Urban population,3010,2035,2035,1000,12558.811,12558811
BFA,Burkina Faso,Total Population,3010,2036,2036,1000,31877.597,31877597
BFA,Burkina Faso,Rural population,3010,2036,2036,1000,18737.751,18737751
BFA,Burkina Faso,Urban population,3010,2036,2036,1000,13078.529,13078529
BFA,Burkina Faso,Total Population,3010,2037,2037,1000,32658.44,32658440
BFA,Burkina Faso,Rural population,3010,2037,2037,1000,18977.507,18977507
BFA,Burkina Faso,Urban population,3010,2037,2037,1000,13611.226,13611226
BFA,Burkina Faso,Total Population,3010,2038,2038,1000,33448.064,33448064
BFA,Burkina Faso,Rural population,3010,2038,2038,1000,19213.054,19213054
BFA,Burkina Faso,Urban population,3010,2038,2038,1000,14156.48,14156480
BFA,Burkina Faso,Total Population,3010,2039,2039,1000,34245.783,34245783
BFA,Burkina Faso,Rural population,3010,2039,2039,1000,19444.351,19444351
BFA,Burkina Faso,Urban population,3010,2039,2039,1000,14713.724,14713724
BFA,Burkina Faso,Total Population,3010,2040,2040,1000,35051.012,35051012
BFA,Burkina Faso,Rural population,3010,2040,2040,1000,19671.577,19671577
BFA,Burkina Faso,Urban population,3010,2040,2040,1000,15282.22,15282220
BFA,Burkina Faso,Total Population,3010,2041,2041,1000,35863.235,35863235
BFA,Burkina Faso,Rural population,3010,2041,2041,1000,19895.493,19895493
BFA,Burkina Faso,Urban population,3010,2041,2041,1000,15860.807,15860807
BFA,Burkina Faso,Total Population,3010,2042,2042,1000,36682.082,36682082
BFA,Burkina Faso,Rural population,3010,2042,2042,1000,20111.141,20111141
BFA,Burkina Faso,Urban population,3010,2042,2042,1000,16454.063,16454063
BFA,Burkina Faso,Total Population,3010,2043,2043,1000,37507.258,37507258
BFA,Burkina Faso,Rural population,3010,2043,2043,1000,20318.936,20318936
